SubjectID,Gender,ZSTEMImageDotPmean_V1,ZNONSTEMImageDotPmean_V1,ZDcorrect_AllProblems_V1,ZDwrong_AllProblems_V1,Zmathdevalue_V1,ZGRIT_V1,Zcoratmpt_V1,ZMoodComp_V1,ZSAQ1_V1,ZWrongFeedback_Arousal_emotion_SelectedModularity_Theta_A,ZWrongFeedback_Arousal_emotion_SelectedModularity_Beta_A,ZWrongFeedback_Arousal_emotion_SelectedModularity_Gamma_A,ZWrongFeedback_DPD_SelectedModularity_Theta,ZWrongFeedback_DPD_SelectedModularity_Beta,ZWrongFeedback_DPD_SelectedModularity_Gamma
18035,0,.15329859652715,-.00181350507839235,-.323300712687964,-.726413273408037,.0895738820356503,.321525714702348,.27876213340149,-1.17247224802743,-1.75055962670067,-.742669014153809,1.32196515239521,1.05898690729359,-.667704416829852,-.206271231837066,-.185017951868784
56727,0,-.71580197975021,-.361671085464784,-.126710277618892,-.692123941564415,.317774010078855,-.794255414156606,-1.55492174209079,.924260852901846,-2.59051424579022,-.71804426450336,-1.30343953395716,-1.5022226566555,-1.3907438596673,-4.06822666766166,-.323815037936408
69742,0,-.595065063801408,-.312781386546456,-.649133531095391,-.56186500251835,-1.05142675818037,.135562193225856,-.935433946316368,3.02099395383112,-.910605007611111,-.694537977592669,.770882833220282,.927146203014571,.533024384737049,.871555772949541,.639272079933175
58160,0,.291821120491074,-.0170435740629161,-.346307047957283,.0937676075513441,-.366826374050758,-.236364849727129,-1.80271686040055,.5748053360803,-.910605007611111,-.64845191799669,.605666134548078,1.57997144745656,-1.51693850685265,-1.7780933582094,-.309900649768208
40260,0,-.399519571832272,-.263745517944458,-1.92501816498424,-.167210318158951,-.823226630137166,.135562193225856,-1.10889052913321,-1.17247224802743,.769304230568004,-.639094686526719,.0286875126796792,-1.1654169953701,-.716053474316742,-1.02992491680106,-1.67386454970459
83559,0,-.532056554637261,-.274318458396524,.482803797539365,.277472150368513,1.23057452225167,1.80923388651429,-.0681510322321838,-1.17247224802743,.769304230568004,-.409518748932785,.906556850089553,.109200940568321,-2.13606387103259,-.787587230812328,-.0471558860021531
82836,0,-.27150381029555,-.220069204410328,.742782078275075,.0968785634159571,-.595026502093962,1.25134332208481,-.0681510322321838,-.64828897279511,-.0706503885215535,-.348619970716138,-.707253285417752,.576095485383064,-.119307705781707,1.04894156491856,1.01185917978685
47183,0,.922536831647492,.779268561221475,-.675681307714362,-.46702059979253,-.823226630137166,-.608291892680113,-.0681510322321838,.400077577669527,1.60925884965756,-.18230410776333,-.617861221243502,.943860459779815,-.741800641856908,-.456821432036172,-1.05457187792167
58927,0,.424187087834378,-.0264836994665465,.2484136838682,.420287399496078,1.23057452225167,.507489236178841,1.08822618654673,-.823016731205883,.769304230568004,-.144765445063814,.152173126886194,-1.85441368964115,-1.35442811044497,-1.40792910564989,-.477112236236674
79316,0,-.179508180375991,-.0260289493395759,.750806292238275,1.75991590712927,-.138626246007554,.135562193225856,-.0681510322321838,-.473561214384337,-.910605007611111,-.132225713565656,.965242201382664,.0980327698973894,1.26961972826416,.450041174011527,.98822776245894
31013,0,.238646000373749,-.0471261070158184,-.474225769688276,.81318637355548,-.138626246007554,-1.16618245710959,.365490424809908,-.997744489616656,.769304230568004,-.0292798150381479,-.834043149588563,-.086150081293609,.00954542105819559,-.516097335253088,-.28485573704815
15311,0,1.14354225047481,.0681692912471879,1.70636079768827,-.356227159762771,-.366826374050758,-1.16618245710959,-.0681510322321838,-.298833455973564,.769304230568004,.0162468220805649,.600709920183674,.803123604946641,-2.21265560517222,-.616955167288415,-.621026753096778
35004,0,-.206678261851013, ,1.22916283524264,.726906422832325,-.138626246007554,.507489236178841,-.0681510322321838,.400077577669527,-.0706503885215535,.0353121125432838,.235541491754339,-.341662475139337,1.31174651260989,-.312770656038579,.678991271453163
13230,0,-.533713266922324,-.262109229541162,.0340281776495901,.344201083641604,-.595026502093962,.507489236178841,.510037577157272,-.473561214384337,-.0706503885215535,.0432441919075287,1.40691466373268,1.06324315559136,.746929392352428,-.523834864705251,-.463311531545856
39941,0,1.27011506905358,.35930275869515,-.184882735477318,.339391637311002,-.366826374050758,-1.35214597858608,.510037577157272,-1.17247224802743,.769304230568004,.0539504876298292,-.565213094994551,-1.25503999340141,1.54709783227886,.292134559376279,.883817693150164
16257,0,-.460486583922567,-.105780752857042,-1.20161486156128,.911116511791085,.545974138122059,-.422328371203621,-.0681510322321838,-.823016731205883,.769304230568004,.0779174899919392,-1.18638245484444,-.367353098409849,.891694495909599,.100065327162984,.775189795569337
63184,0,1.37216854581342,.597571523882782,1.14415409642602,.43043424578999,2.14337503442449,-.608291892680113,-.64633964162164,-.298833455973564,-.0706503885215535,.0986807513833142,-.21523347281484,.413047885435248,.574314974574148,-.141717492789176,.92619267449552
43910,0,1.18396603023033,.0674140812148974,-1.44003898299313,-.112976452351953,.317774010078855,1.25134332208481,.510037577157272,.924260852901846,.769304230568004,.104883744344966,-.366773276156208,.160391228491381,.860167050027571,1.01028851356252,-1.42303055001043
14369,0,-.0171503764398792,-.156883298375361,2.60011012676526,.322922671868853,1.23057452225167,.507489236178841,1.08822618654673,-.298833455973564,-.0706503885215535,.149714609440634,.296441049450827,.706804178953091,.35173132597374,.0814157364467708,-.659495754661683
69189,0,-.193178728844344,.251888342543304,.281989548907415,.040112394018756,.0895738820356503,1.25134332208481,.27876213340149,-.997744489616656,.769304230568004,.188377451395433,.179063955666162,-1.47173729124339,1.00295431629436,1.45838419042942,1.85451660296006
38298,0,.596228642288339,.107667587989776,1.26847566557236,1.71759506687416,-1.05142675818037,-.980218935633097,.27876213340149,-.823016731205883,-.910605007611111,.285121674707714,.363093766319093,.347795714852109,.0963583544608049,1.12906154391631,.401522617870697
69875,0,.112404524251997,-.216136903897367,-.684599934008432,1.6108000523851,1.91517490638128,-.794255414156606,.27876213340149,.0506220608479813,-.0706503885215535,.35228571889883,.291912514139562,-.429659117427442,.897445557358291,.681230588600182,1.31572501972533
52259,0, ,2.13102549444851,-.0205055387533317,-.126251350395388,-1.27962688622357,1.06537980060832,-.64633964162164,-.997744489616656,-.910605007611111,.411477374067096,-.0396111611698934,.150399698882044,.615568823728954,-.425913190560581,-.448553920245538
92710,0,-.784870849337778,-.449149580871759,-1.23463812739645,.911116511791085,-1.50782701426678,-1.72407302153907,-.415064197865858,-1.17247224802743,-.0706503885215535,.430467791471727,-.645560807372986,-1.30541245771419,1.65931521730823,.335925108756405,.813260475442635
23500,0,-.354125655221564,-.179413731005359,2.08818413685627,.449719375499085,1.45877465029488,1.80923388651429,-1.80271686040055,-.997744489616656,-1.75055962670067,.444462115698723,.786349887433304,.271357397693164,-.146220240923491,.497527413042079,.072578329762723
19152,0,-.128812784453082,-.209999737313122,-.775956991315594,-.521367738554724,-1.05142675818037,-.422328371203621,1.66641479593618,2.14735516177726,-.910605007611111,.487756170475356,-.3828740936325,.482057541100248,.685038632766251,.641391086347958,.889223247567423
87398,0,-.970753967721775,-.389991461675675,1.4631745565533,-.334135031980453,1.45877465029488,.321525714702348,1.66641479593618,1.44844412813416,-.0706503885215535,.495060927278245,.86784899488801,.905817299385754,-.71929193564862,-1.43313743755745,-1.07337866083009
79943,0,-.822515627840937,-.439457718790699,.844262180959013,.340971889439378,.774174266165263,.321525714702348,1.66641479593618,.0506220608479813,-.0706503885215535,.585734633101465,-.148444950422096,-1.4992026560842, , , 
58647,0,-.493289487166802,-.340147599544507,-.605599962480417,-.108097242579602,-.823226630137166,.879416279131825,-.64633964162164,.924260852901846,-.910605007611111,.649897465707063,2.09746977163183,1.7803422210608,.203995666528355,-.945265149995788,.291374747520336
61341,0,1.0981483338641,.418586746229949,.342486454760795,-.112572579653602,.317774010078855,-.422328371203621,-.64633964162164,-1.17247224802743,-1.75055962670067,.705019962703111,-.466646979106677,-1.00789720666886,-2.1998092534202,-.285278075885809,-.846054050793211
40972,0,-.0728159092179746,-.114289452554181,1.8821762436236,.871770237541299,-1.27962688622357,-1.16618245710959,.510037577157272,-.298833455973564,-.0706503885215535,.717435916471177,1.12736861977762,.394666512923963,.641301985896682,1.03439585484258,.715197907800404
66832,0, ,.829169267118515,-.536897195273231,.800259848869619,.317774010078855,-.236364849727129,-1.2245282510111,.0506220608479813,.769304230568004,.719869216343249,.386418127008543,.35306810682013,1.13653485355093,1.13972981254917,1.24913922215968
67325,0,-.756375398034705,-.406606082386065,-.640596702234369,-.213150346897406,.0895738820356503,1.99519740799078,-1.10889052913321,-.124105697562792,-.0706503885215535,.755850948872551,.165672031671571,-1.17581603229212,-.692213402883938,.748886942883847,-.574955704514952
67393,0,.422541064015672,-.0101208154335871,.970110823750628,-.496786511959574,.0895738820356503,1.25134332208481,-.0681510322321838,-.823016731205883,-.0706503885215535,.789222165081999,-.663594487446588,-.031775481740793,-.092861142027906,-.415739701313563,-.58076156681539
42217,0,.180661070396567,-.0829376795147518,.619451408610057,-2.35908586544102,.774174266165263,-.608291892680113,-.811536387161485,1.27371636972339,-.0706503885215535,.796198375798415,.0340776706153704,.0735516477023175,-.518516507996346,1.680334439456,1.70736595079503
25558,0,.271117561160972,.218078482656839,-.871997017129137,-1.10607737122535,-.595026502093962,.693452757655333,-1.80271686040055,-.823016731205883,-.910605007611111,.84029380301068,.12788112250044,.996728339771298,.737914142311619,-1.24502012168491,.700680270026152
86535,0,-.931623492395237,-.467903963340305,-.226442004047676,-1.13369167505683,-1.50782701426678,.135562193225856,.510037577157272,-.64828897279511,-.910605007611111,.880732562200657,-.145718089814464,.0322195519428266,-.457908574948437,.774052880629398,.459750171119125
46362,0,-.376325599841399,-.165064740391841,-.169678619669475,-1.36792836520598,1.23057452225167,-.0504013282506363,-.64633964162164,-1.17247224802743,-.0706503885215535,.893385361930027,1.82313097381409,1.91781152812771,-1.21449758299498,-.618721284528527,-.364812893628947
76317,0,-.187364203147093,-.0989188982625753,-.169037711902405,-.614427032116026,-.138626246007554,1.62327036503779,-.225838834792945,-1.17247224802743,.769304230568004,.940962890608121,.367538270126899,1.60467561595508,.686460880679301,.326698956728715,1.55366998760339
78778,0,-.275266150452595,-.234544063362561,.32119506385367,-1.05170939462064,-1.27962688622357,.507489236178841,-.0681510322321838,-.473561214384337,-.910605007611111,.972236563159648,-.471563860368165,-.371090747942983,1.97875347569617,.169889615448931,1.14394593677931
93254,0,.665415085005814,.370773018594185,-.734161771891452,-.943281907065616,.317774010078855,.321525714702348,-.64633964162164,-.823016731205883,-1.75055962670067,1.04488120493148,.767860792773418,.526945878772278,-.387294781093862,-.119510873450007,.489014630194302
12120,0,-.713749794210004,-.375768339400872,-.575704127037107,-1.05021199509848,.545974138122059,-.608291892680113,-.0681510322321838,.749533094491073,-.0706503885215535,1.06611967662391,-1.28713419025685,-.140033123853898,-.861773291090267,-.606850308869602,-.310030572960702
78086,0,.197890878161215,.0842804386027171,1.0448046262038,1.63751930287024,1.23057452225167,-.236364849727129,-.935433946316368,.225349819258754,-.910605007611111,1.16383932823624,1.02773791124427,.159642374207208,-1.40250050327533,-.416015587009661,-.0287265506232268
56817,0,1.01761073987736,.520288363911728,1.19094204480995,-.024401763304981,.0895738820356503,-.422328371203621,.972588464668837,-.64828897279511,-.0706503885215535,1.16964771090856,1.42553236000707,.84723554598124,-.046948234763217,1.4908106077178,.897586219348876
56919,0,-.251409493547697,-.27696169350954,-1.62508346474851,-.153232882095759,.317774010078855,-2.09600006449205,-1.03179871454794,.225349819258754,.769304230568004,1.30541649020221,1.0732600927614,-.270890657732146,1.08178844991232,.224514440789029,.811460548150297
59423,0,-.0651950327066877,-.160155875181953,-.701190262585686,-.6097219256021,-1.50782701426678,-.794255414156606,.972588464668837,-.64828897279511,1.60925884965756,1.38449069282986,.0875422375329477,-.126666111261616,.388934033324706,.464323962608747,.349732327921699
